batch,point,shift,sapt_es,sapt_pol,sapt_disp,sapt_espol,sapt_total,dmff_ADMPPmeForce,phyneo_ADMPPmeForce,delta_ADMPPmeForce,dmff_QqTtDampingForce,phyneo_QqTtDampingForce,delta_QqTtDampingForce,dmff_SlaterExForce,phyneo_SlaterExForce,delta_SlaterExForce,dmff_SlaterSrEsForce,phyneo_SlaterSrEsForce,delta_SlaterSrEsForce,dmff_SlaterSrPolForce,phyneo_SlaterSrPolForce,delta_SlaterSrPolForce,dmff_SlaterSrDispForce,phyneo_SlaterSrDispForce,delta_SlaterSrDispForce,dmff_SlaterDhfForce,phyneo_SlaterDhfForce,delta_SlaterDhfForce,dmff_DampedDispersionForce,phyneo_DampedDispersionForce,delta_DampedDispersionForce,dmff_ShortRangeTotal,phyneo_ShortRangeTotal,delta_ShortRangeTotal,dmff_PhyNEOTotalComparable,phyneo_PhyNEOTotalComparable,delta_PhyNEOTotalComparable,dmff_ADMPDispPmeForce,dmff_SlaterDampingForce,dmff_espol,phyneo_espol,delta_espol,dmff_disp_total,phyneo_disp_total,delta_disp_total
000,0,-1.6,-238.11642456054688,-14.950044631958008,-119.77020263671875,-253.06646919250488,-372.83667182922363,-40.649575897729726,-40.6160068291733,0.0335690685564245,0.2512800968377907,0.25128009683778907,-1.609823385706477e-15,572.4790082292416,576.3453041323176,3.8662959030759794,-189.18788727920818,-189.1878872792074,7.958078640513122e-13,-5.108046722841266,-5.108046722841239,2.6645352591003757e-14,-14.33268135392644,-14.332681353926393,4.618527782440651e-14,-35.773247753076994,-35.77324775307686,1.3500311979441904e-13,-98.47108847733568,-98.47108847733543,2.5579538487363607e-13,328.3284252170265,332.19472112010345,3.8662959030769457,189.2077608419611,193.10762581359472,3.899864971633633,-305.8197584265967,207.34866994926102,-234.69422980294138,-234.66066073438415,0.03356906855722741,-112.80376983126212,-112.80376983126182,2.984279490192421e-13
000,1,-1.316667,-130.821533203125,-10.082462310791016,-79.05140686035156,-140.90399551391602,-219.95540237426758,-31.738508380390936,-31.832690668144096,-0.09418228775315995,0.16692615298688848,0.16692615298688784,-6.38378239159465e-16,309.3273933106878,310.8732295335115,1.5458362228237092,-104.18841032287878,-104.18841032287844,3.410605131648481e-13,-2.575537922579672,-2.5755379225796564,1.554312234475219e-14,-8.503347998356682,-8.503347998356666,1.5987211554602254e-14,-20.981609231001773,-20.981609231001705,6.750155989720952e-14,-67.8201469117583,-67.82014691175814,1.5631940186722204e-13,173.24541398885776,174.79125021168193,1.545836222824164,73.68675869670852,75.13841263177969,1.451653935071164,-162.27520058016725,94.45505366840895,-138.3355304728625,-138.4297127606153,-0.09418228775280113,-76.32349491011499,-76.32349491011482,1.7053025658242404e-13
000,2,-1.033333,-71.9720230102539,-7.000513553619385,-52.2620964050293,-78.97253656387329,-131.2346329689026,-25.042608317392006,-25.114963145803614,-0.07235482841160845,0.09103886928967611,0.09103886928967553,-5.828670879282072e-16,161.38468199423244,161.94658245864292,0.5619004644104848,-55.11018154780304,-55.11018154780279,2.4868995751603507e-13,-1.255663916188661,-1.2556639161886551,5.773159728050814e-15,-4.791016822000005,-4.791016821999983,2.220446049250313e-14,-11.607059389312191,-11.60705938931214,5.1514348342607263e-14,-46.10989274603676,-46.10989274603664,1.2079226507921703e-13,88.71179918821824,89.273699652629,0.561900464410769,17.559298124789464,18.048843760788742,0.4895456359992778,-87.13083182104174,41.020939075004975,-81.31741491209404,-81.38976974050537,-0.07235482841133489,-50.90090956803677,-50.900909568036624,1.4210854715202004e-13
000,3,-0.75,-40.13523483276367,-4.749019145965576,-34.61260986328125,-44.88425397872925,-79.4968638420105,-19.70566040967888,-19.738424782506456,-0.03276437282757527,0.043080846909073954,0.04308084690907379,-1.6653345369377348e-16,80.89300528284409,81.0877166987519,0.19471141590781826,-27.80283972645503,-27.802839726454977,5.3290705182007514e-14,-0.5917503023777123,-0.5917503023777118,5.551115123125783e-16,-2.5535030739046998,-2.5535030739046873,1.2434497875801753e-14,-6.011526968607108,-6.011526968607094,1.4210854715202004e-14,-31.109241870071923,-31.109241870071884,3.907985046680551e-14,43.97646605840861,44.171177474316515,0.19471141590790353,-6.838436221342192,-6.676489178261825,0.16194704308036734,-48.18330596682328,17.07406409675136,-48.05716959160255,-48.08993396443007,-0.032764372827514876,-33.66274494397662,-33.66274494397657,4.973799150320701e-14
000,4,-0.466667,-23.22804832458496,-3.132145643234253,-22.999591827392578,-26.360193967819214,-49.35978579521179,-15.475924122797021,-15.482039873423503,-0.006115750626481287,0.018369068921270288,0.018369068921270163,-1.249000902703301e-16,39.0266399059738,39.0948263737824,0.06818646780860149,-13.40175417406419,-13.401754174064138,5.1514348342607263e-14,-0.2697178961920238,-0.2697178961920224,1.3877787807814457e-15,-1.2978814079646823,-1.297881407964677,5.329070518200751e-15,-2.9298501539704995,-2.9298501539704844,1.509903313490213e-14,-20.93159066609268,-20.931590666092625,5.684341886080802e-14,21.145805342703678,21.213991810512347,0.068186467808669,-15.261709446186021,-15.19963872900378,0.062070717182241,-27.847707788487487,6.9161171223948035,-29.129027124131962,-29.135142874758394,-0.006115750626431549,-22.229472074057362,-22.229472074057302,6.039613253960852e-14
000,5,0.1,-9.389420509338379,-1.3226855993270874,-10.349885940551758,-10.712106108665466,-21.061992049217224,-9.598735135592825,-9.584608763851008,0.014126371741816968,0.002678066050748991,0.0026780660507489725,-1.8648277366750676e-17,8.321575793590979,8.33186572668813,0.01028993309715176,-2.797278574035596,-2.79727857403558,1.5987211554602254e-14,-0.05165605342267685,-0.051656053422676554,2.983724378680108e-16,-0.3063744048439663,-0.30637440484396417,2.1094237467877974e-15,-0.6071861687841382,-0.6071861687841349,3.3306690738754696e-15,-9.59380403539292,-9.593804035392898,2.1316282072803006e-14,4.56175865855535,4.572048591652523,0.010289933097173076,-14.630780512430396,-14.606364207591385,0.02441630483901136,-10.697857994587114,1.1040539591941942,-12.44499169700035,-12.430865325258518,0.014126371741832955,-9.900178440236886,-9.900178440236862,2.3092638912203256e-14
000,6,0.666667,-4.860239028930664,-0.5917627811431885,-4.867515563964844,-5.4520018100738525,-10.319517374038696,-6.066896187186712,-6.050386749463655,0.01650943772305702,0.0003132705181817361,0.00031327051818172934,-6.776263578034403e-18,1.6617252944417025,1.663954226667622,0.0022289322259194666,-0.5360683280177947,-0.5360683280177927,1.9984014443252818e-15,-0.00934674678475517,-0.009346746784755135,3.469446951953614e-17,-0.06890699343247253,-0.06890699343247275,-2.220446049250313e-16,-0.11411722386897334,-0.1141172238689716,1.734723475976807e-15,-4.588663266063526,-4.588663266063518,7.993605777301127e-15,0.9335992728558882,0.9358282050818114,0.0022289322259232414,-9.72196018039435,-9.703221810445362,0.01873836994898781,-4.768581082174132,0.179917816110605,-6.61199799147108,-6.595488553748021,0.016509437723058795,-4.657570259495999,-4.657570259495991,7.993605777301127e-15
000,7,1.233333,-2.890564441680908,-0.2930179536342621,-2.4331228733062744,-3.1835823953151703,-5.616705268621445,-3.932583813437786,-3.9178749633595658,0.014708850078220426,2.9757598640043966e-05,2.9757598640050772e-05,6.8067567641355575e-18,0.3231916039067925,0.3237915160132019,0.0005999121064093615,-0.0992073926998314,-0.09920739269983203,-6.245004513516506e-16,-0.0016772451341123932,-0.0016772451341123852,8.023096076392733e-18,-0.015192817481369199,-0.015192817481369247,-4.85722573273506e-17,-0.020847908252625797,-0.020847908252624947,8.500145032286355e-16,-2.321687770371073,-2.321687770371077,-3.9968028886505635e-15,0.18629599793749377,0.18689591004390332,0.0005999121064095558,-6.067975585871365,-6.05266682368674,0.015308762184625735,-2.352037474122566,0.030349703751493033,-4.03343869367309,-4.01872984359487,0.014708850078219982,-2.336880587852442,-2.336880587852446,-3.9968028886505635e-15
000,8,1.8,-1.8297522068023682,-0.1588847041130066,-1.2967183589935303,-1.9886369109153748,-3.285355269908905,-2.6216612555580956,-2.6092919192865054,0.012369336271590203,2.1298179562117005e-06,2.1298179562114633e-06,-2.371692252312041e-19,0.06160158653979144,0.06177641383199628,0.0001748272922048391,-0.01803598049388159,-0.018035980493881887,-2.983724378680108e-16,-0.00029826188817305726,-0.0002982618881730561,1.1384122811097797e-18,-0.0032188050774387476,-0.00321880507743888,-1.3227266504323154e-16,-0.0037332300848360784,-0.0037332300848353928,6.85649453879833e-16,-1.243232986529351,-1.2432329865293443,6.661338147750939e-15,0.03631743881341818,0.036492266105623276,0.00017482729220509585,-3.8285768032740286,-3.8160326397102264,0.012544163563802169,-1.248368596533593,0.005135610004242008,-2.639993368122194,-2.627624031850604,0.012369336271590203,-1.2464517916067896,-1.2464517916067832,6.439293542825908e-15
000,9,2.65,-0.9812666177749634,-0.07200620323419571,-0.5614923238754272,-1.053272821009159,-1.6147651448845863,-1.5045125846318383,-1.4950780144874614,0.009434570144376986,-2.0784725123785698e-10,-2.0784725676681326e-10,-5.528956278004467e-18,0.004846511355551827,0.004876563625336061,3.0052269784234045e-05,-0.0013398294153838023,-0.0013398294153827983,1.0039712117215771e-15,-2.0609950548675086e-05,-2.0609950548670583e-05,4.5028271476038606e-18,-0.00027960092574862367,-0.0002796009257488574,-2.3375398838787476e-16,-0.00025734577345191186,-0.0002573457734518225,8.933825901280557e-17,-0.5370192175984898,-0.5370192175984911,-1.3322676295501878e-15,0.002949125082571563,0.0029791773523566555,3.0052269785092733e-05,-2.038582677147757,-2.029118054733596,0.009464622414161017,-0.5373567679454673,0.00033755034697747317,-1.5058730242056182,-1.49643845406124,0.009434570144378096,-0.5372988185242384,-0.53729881852424,-1.5543122344752192e-15
